id	genomic.feature	Chr	Start	End
BSGatlas-internal_UTR-526	internal.utr	NC_000964.3	2027444	2027508
BSGatlas-internal_UTR-527	internal.utr	NC_000964.3	2041229	2041329
BSGatlas-internal_UTR-528	internal.utr	NC_000964.3	2041829	2041927
BSGatlas-internal_UTR-529	internal.utr	NC_000964.3	2043934	2044037
BSGatlas-internal_UTR-530	internal.utr	NC_000964.3	2044834	2045928
BSGatlas-internal_UTR-531	internal.utr	NC_000964.3	2064165	2064199
BSGatlas-internal_UTR-532	internal.utr	NC_000964.3	2069031	2069074
BSGatlas-internal_UTR-533	internal.utr	NC_000964.3	2069170	2069261
BSGatlas-internal_UTR-534	internal.utr	NC_000964.3	2075781	2076205
BSGatlas-internal_UTR-535	internal.utr	NC_000964.3	2079548	2079610
BSGatlas-internal_UTR-536	internal.utr	NC_000964.3	2081096	2081171
BSGatlas-internal_UTR-537	internal.utr	NC_000964.3	2088195	2088256
BSGatlas-internal_UTR-538	internal.utr	NC_000964.3	2091688	2091704
BSGatlas-internal_UTR-539	internal.utr	NC_000964.3	2093764	2094009
BSGatlas-internal_UTR-540	internal.utr	NC_000964.3	2095787	2095908
BSGatlas-internal_UTR-541	internal.utr	NC_000964.3	2096115	2096349
BSGatlas-internal_UTR-542	internal.utr	NC_000964.3	2098331	2098858
BSGatlas-internal_UTR-543	internal.utr	NC_000964.3	2115334	2115424
BSGatlas-internal_UTR-544	internal.utr	NC_000964.3	2122308	2122324
BSGatlas-internal_UTR-545	internal.utr	NC_000964.3	2122952	2123025
BSGatlas-internal_UTR-546	internal.utr	NC_000964.3	2124767	2124849
BSGatlas-internal_UTR-547	internal.utr	NC_000964.3	2134158	2134243
BSGatlas-internal_UTR-548	internal.utr	NC_000964.3	2135389	2135469
BSGatlas-internal_UTR-549	internal.utr	NC_000964.3	2137780	2138036
BSGatlas-internal_UTR-550	internal.utr	NC_000964.3	2139094	2139178
BSGatlas-internal_UTR-551	internal.utr	NC_000964.3	2140871	2140897
BSGatlas-internal_UTR-552	internal.utr	NC_000964.3	2146794	2146820
BSGatlas-internal_UTR-553	internal.utr	NC_000964.3	2148103	2148165
BSGatlas-internal_UTR-554	internal.utr	NC_000964.3	2152854	2153170
BSGatlas-internal_UTR-555	internal.utr	NC_000964.3	2153358	2153439
BSGatlas-internal_UTR-556	internal.utr	NC_000964.3	2153654	2153717
BSGatlas-internal_UTR-557	internal.utr	NC_000964.3	2154675	2154704
BSGatlas-internal_UTR-558	internal.utr	NC_000964.3	2154853	2154886
BSGatlas-internal_UTR-559	internal.utr	NC_000964.3	2155020	2155057
BSGatlas-internal_UTR-560	internal.utr	NC_000964.3	2155251	2155292
BSGatlas-internal_UTR-561	internal.utr	NC_000964.3	2156122	2156756
BSGatlas-internal_UTR-562	internal.utr	NC_000964.3	2187758	2187818
BSGatlas-internal_UTR-563	internal.utr	NC_000964.3	2205171	2205192
BSGatlas-internal_UTR-564	internal.utr	NC_000964.3	2206577	2206681
BSGatlas-internal_UTR-565	internal.utr	NC_000964.3	2207962	2208007
BSGatlas-internal_UTR-566	internal.utr	NC_000964.3	2219201	2219280
BSGatlas-internal_UTR-567	internal.utr	NC_000964.3	2219471	2219513
BSGatlas-internal_UTR-568	internal.utr	NC_000964.3	2219767	2219783
BSGatlas-internal_UTR-569	internal.utr	NC_000964.3	2220948	2221060
BSGatlas-internal_UTR-570	internal.utr	NC_000964.3	2222536	2222573
BSGatlas-internal_UTR-571	internal.utr	NC_000964.3	2225095	2225336
BSGatlas-internal_UTR-572	internal.utr	NC_000964.3	2227490	2227504
BSGatlas-internal_UTR-573	internal.utr	NC_000964.3	2228724	2229384
BSGatlas-internal_UTR-574	internal.utr	NC_000964.3	2269465	2269520
BSGatlas-internal_UTR-575	internal.utr	NC_000964.3	2274524	2274557
BSGatlas-internal_UTR-576	internal.utr	NC_000964.3	2275138	2275199
BSGatlas-internal_UTR-577	internal.utr	NC_000964.3	2286410	2286447
BSGatlas-internal_UTR-578	internal.utr	NC_000964.3	2291627	2291702
BSGatlas-internal_UTR-579	internal.utr	NC_000964.3	2292685	2292768
BSGatlas-internal_UTR-580	internal.utr	NC_000964.3	2295283	2295301
BSGatlas-internal_UTR-581	internal.utr	NC_000964.3	2297902	2297983
BSGatlas-internal_UTR-582	internal.utr	NC_000964.3	2298519	2298534
BSGatlas-internal_UTR-583	internal.utr	NC_000964.3	2300181	2300220
BSGatlas-internal_UTR-584	internal.utr	NC_000964.3	2303862	2303919
BSGatlas-internal_UTR-585	internal.utr	NC_000964.3	2306285	2306513
BSGatlas-internal_UTR-586	internal.utr	NC_000964.3	2312134	2312206
BSGatlas-internal_UTR-587	internal.utr	NC_000964.3	2312466	2312528
BSGatlas-internal_UTR-588	internal.utr	NC_000964.3	2322966	2323008
BSGatlas-internal_UTR-589	internal.utr	NC_000964.3	2324577	2324612
BSGatlas-internal_UTR-590	internal.utr	NC_000964.3	2331234	2331319
BSGatlas-internal_UTR-591	internal.utr	NC_000964.3	2331722	2331778
BSGatlas-internal_UTR-592	internal.utr	NC_000964.3	2333013	2333094
BSGatlas-internal_UTR-593	internal.utr	NC_000964.3	2333225	2333323
BSGatlas-internal_UTR-594	internal.utr	NC_000964.3	2339182	2339225
BSGatlas-internal_UTR-595	internal.utr	NC_000964.3	2341424	2341443
BSGatlas-internal_UTR-596	internal.utr	NC_000964.3	2345416	2345432
BSGatlas-internal_UTR-597	internal.utr	NC_000964.3	2346133	2346223
BSGatlas-internal_UTR-598	internal.utr	NC_000964.3	2348843	2348863
BSGatlas-internal_UTR-599	internal.utr	NC_000964.3	2363880	2363912
BSGatlas-internal_UTR-600	internal.utr	NC_000964.3	2366277	2366346
BSGatlas-internal_UTR-601	internal.utr	NC_000964.3	2370368	2370414
BSGatlas-internal_UTR-602	internal.utr	NC_000964.3	2380274	2380346
BSGatlas-internal_UTR-603	internal.utr	NC_000964.3	2381805	2381918
BSGatlas-internal_UTR-604	internal.utr	NC_000964.3	2384763	2384782
BSGatlas-internal_UTR-605	internal.utr	NC_000964.3	2388590	2388609
BSGatlas-internal_UTR-606	internal.utr	NC_000964.3	2390190	2390205
BSGatlas-internal_UTR-607	internal.utr	NC_000964.3	2391518	2391669
BSGatlas-internal_UTR-608	internal.utr	NC_000964.3	2395814	2396044
BSGatlas-internal_UTR-609	internal.utr	NC_000964.3	2396721	2396797
BSGatlas-internal_UTR-610	internal.utr	NC_000964.3	2396976	2397018
BSGatlas-internal_UTR-611	internal.utr	NC_000964.3	2399119	2399151
BSGatlas-internal_UTR-612	internal.utr	NC_000964.3	2417905	2417983
BSGatlas-internal_UTR-613	internal.utr	NC_000964.3	2419161	2419178
BSGatlas-internal_UTR-614	internal.utr	NC_000964.3	2421345	2421437
BSGatlas-internal_UTR-615	internal.utr	NC_000964.3	2425195	2425247
BSGatlas-internal_UTR-616	internal.utr	NC_000964.3	2427781	2427891
BSGatlas-internal_UTR-617	internal.utr	NC_000964.3	2428358	2428388
BSGatlas-internal_UTR-618	internal.utr	NC_000964.3	2432872	2433315
BSGatlas-internal_UTR-619	internal.utr	NC_000964.3	2438268	2438371
BSGatlas-internal_UTR-620	internal.utr	NC_000964.3	2445000	2445093
BSGatlas-internal_UTR-621	internal.utr	NC_000964.3	2452784	2452799
BSGatlas-internal_UTR-622	internal.utr	NC_000964.3	2454208	2454346
BSGatlas-internal_UTR-623	internal.utr	NC_000964.3	2455776	2455818
BSGatlas-internal_UTR-624	internal.utr	NC_000964.3	2459265	2459325
BSGatlas-internal_UTR-625	internal.utr	NC_000964.3	2464043	2464226
BSGatlas-internal_UTR-626	internal.utr	NC_000964.3	2469510	2469579
BSGatlas-internal_UTR-627	internal.utr	NC_000964.3	2470928	2471001
BSGatlas-internal_UTR-628	internal.utr	NC_000964.3	2477927	2478005
BSGatlas-internal_UTR-629	internal.utr	NC_000964.3	2482161	2482268
BSGatlas-internal_UTR-630	internal.utr	NC_000964.3	2483875	2483903
BSGatlas-internal_UTR-631	internal.utr	NC_000964.3	2488753	2488952
BSGatlas-internal_UTR-632	internal.utr	NC_000964.3	2491950	2492028
BSGatlas-internal_UTR-633	internal.utr	NC_000964.3	2494557	2494655
BSGatlas-internal_UTR-634	internal.utr	NC_000964.3	2495827	2495897
BSGatlas-internal_UTR-635	internal.utr	NC_000964.3	2498072	2498092
BSGatlas-internal_UTR-636	internal.utr	NC_000964.3	2500084	2500103
BSGatlas-internal_UTR-637	internal.utr	NC_000964.3	2501530	2501548
BSGatlas-internal_UTR-638	internal.utr	NC_000964.3	2502642	2502658
BSGatlas-internal_UTR-639	internal.utr	NC_000964.3	2508205	2508220
BSGatlas-internal_UTR-640	internal.utr	NC_000964.3	2510774	2510805
BSGatlas-internal_UTR-641	internal.utr	NC_000964.3	2511947	2511972
BSGatlas-internal_UTR-642	internal.utr	NC_000964.3	2512838	2512860
BSGatlas-internal_UTR-643	internal.utr	NC_000964.3	2514902	2514978
BSGatlas-internal_UTR-644	internal.utr	NC_000964.3	2522289	2522323
BSGatlas-internal_UTR-645	internal.utr	NC_000964.3	2522775	2522870
BSGatlas-internal_UTR-646	internal.utr	NC_000964.3	2530335	2530353
BSGatlas-internal_UTR-647	internal.utr	NC_000964.3	2535527	2535543
BSGatlas-internal_UTR-648	internal.utr	NC_000964.3	2536160	2536180
BSGatlas-internal_UTR-649	internal.utr	NC_000964.3	2537615	2537688
BSGatlas-internal_UTR-650	internal.utr	NC_000964.3	2538674	2538696
BSGatlas-internal_UTR-651	internal.utr	NC_000964.3	2540203	2540287
BSGatlas-internal_UTR-652	internal.utr	NC_000964.3	2542009	2542046
BSGatlas-internal_UTR-653	internal.utr	NC_000964.3	2543870	2543967
BSGatlas-internal_UTR-654	internal.utr	NC_000964.3	2548217	2548244
BSGatlas-internal_UTR-655	internal.utr	NC_000964.3	2551450	2551468
BSGatlas-internal_UTR-656	internal.utr	NC_000964.3	2552621	2552652
BSGatlas-internal_UTR-657	internal.utr	NC_000964.3	2553868	2553929
BSGatlas-internal_UTR-658	internal.utr	NC_000964.3	2556068	2556136
BSGatlas-internal_UTR-659	internal.utr	NC_000964.3	2556897	2556920
BSGatlas-internal_UTR-660	internal.utr	NC_000964.3	2558956	2559006
BSGatlas-internal_UTR-661	internal.utr	NC_000964.3	2567300	2567359
BSGatlas-internal_UTR-662	internal.utr	NC_000964.3	2570491	2570605
BSGatlas-internal_UTR-663	internal.utr	NC_000964.3	2571799	2571906
BSGatlas-internal_UTR-664	internal.utr	NC_000964.3	2573432	2573519
BSGatlas-internal_UTR-665	internal.utr	NC_000964.3	2574559	2574640
BSGatlas-internal_UTR-666	internal.utr	NC_000964.3	2578814	2578832
BSGatlas-internal_UTR-667	internal.utr	NC_000964.3	2580648	2580714
BSGatlas-internal_UTR-668	internal.utr	NC_000964.3	2586044	2586220
BSGatlas-internal_UTR-669	internal.utr	NC_000964.3	2589002	2589122
BSGatlas-internal_UTR-670	internal.utr	NC_000964.3	2591867	2592002
BSGatlas-internal_UTR-671	internal.utr	NC_000964.3	2592886	2593280
BSGatlas-internal_UTR-672	internal.utr	NC_000964.3	2596414	2596534
BSGatlas-internal_UTR-673	internal.utr	NC_000964.3	2601331	2601527
BSGatlas-internal_UTR-674	internal.utr	NC_000964.3	2603341	2603372
BSGatlas-internal_UTR-675	internal.utr	NC_000964.3	2604935	2604958
BSGatlas-internal_UTR-676	internal.utr	NC_000964.3	2609715	2609749
BSGatlas-internal_UTR-677	internal.utr	NC_000964.3	2609895	2610040
BSGatlas-internal_UTR-678	internal.utr	NC_000964.3	2616650	2616666
BSGatlas-internal_UTR-679	internal.utr	NC_000964.3	2617426	2617448
BSGatlas-internal_UTR-680	internal.utr	NC_000964.3	2618446	2618465
BSGatlas-internal_UTR-681	internal.utr	NC_000964.3	2623804	2623824
BSGatlas-internal_UTR-682	internal.utr	NC_000964.3	2624762	2624784
BSGatlas-internal_UTR-683	internal.utr	NC_000964.3	2625914	2626111
BSGatlas-internal_UTR-684	internal.utr	NC_000964.3	2627949	2627970
BSGatlas-internal_UTR-685	internal.utr	NC_000964.3	2628536	2628605
BSGatlas-internal_UTR-686	internal.utr	NC_000964.3	2629639	2629717
BSGatlas-internal_UTR-687	internal.utr	NC_000964.3	2630859	2630909
BSGatlas-internal_UTR-688	internal.utr	NC_000964.3	2633222	2633236
BSGatlas-internal_UTR-689	internal.utr	NC_000964.3	2634444	2634504
BSGatlas-internal_UTR-690	internal.utr	NC_000964.3	2640448	2640512
BSGatlas-internal_UTR-691	internal.utr	NC_000964.3	2643199	2643214
BSGatlas-internal_UTR-692	internal.utr	NC_000964.3	2645474	2645489
BSGatlas-internal_UTR-693	internal.utr	NC_000964.3	2656795	2656815
BSGatlas-internal_UTR-694	internal.utr	NC_000964.3	2657258	2657316
BSGatlas-internal_UTR-695	internal.utr	NC_000964.3	2678567	2678875
BSGatlas-internal_UTR-696	internal.utr	NC_000964.3	2693363	2693456
BSGatlas-internal_UTR-697	internal.utr	NC_000964.3	2695099	2695172
BSGatlas-internal_UTR-698	internal.utr	NC_000964.3	2696991	2697094
BSGatlas-internal_UTR-699	internal.utr	NC_000964.3	2698244	2698315
BSGatlas-internal_UTR-700	internal.utr	NC_000964.3	2698458	2698485
BSGatlas-internal_UTR-701	internal.utr	NC_000964.3	2703106	2703149
BSGatlas-internal_UTR-702	internal.utr	NC_000964.3	2706784	2707126
BSGatlas-internal_UTR-703	internal.utr	NC_000964.3	2708701	2708942
BSGatlas-internal_UTR-704	internal.utr	NC_000964.3	2709421	2710001
BSGatlas-internal_UTR-705	internal.utr	NC_000964.3	2710789	2710847
BSGatlas-internal_UTR-706	internal.utr	NC_000964.3	2711077	2711108
BSGatlas-internal_UTR-707	internal.utr	NC_000964.3	2712244	2712576
BSGatlas-internal_UTR-708	internal.utr	NC_000964.3	2713136	2713319
BSGatlas-internal_UTR-709	internal.utr	NC_000964.3	2713804	2713948
BSGatlas-internal_UTR-710	internal.utr	NC_000964.3	2714142	2714230
BSGatlas-internal_UTR-711	internal.utr	NC_000964.3	2714807	2714932
BSGatlas-internal_UTR-712	internal.utr	NC_000964.3	2718177	2718343
BSGatlas-internal_UTR-713	internal.utr	NC_000964.3	2720671	2720686
BSGatlas-internal_UTR-714	internal.utr	NC_000964.3	2723806	2723891
BSGatlas-internal_UTR-715	internal.utr	NC_000964.3	2728484	2728646
BSGatlas-internal_UTR-716	internal.utr	NC_000964.3	2735458	2735681
BSGatlas-internal_UTR-717	internal.utr	NC_000964.3	2745481	2745593
BSGatlas-internal_UTR-718	internal.utr	NC_000964.3	2751241	2751291
BSGatlas-internal_UTR-719	internal.utr	NC_000964.3	2753049	2753064
BSGatlas-internal_UTR-720	internal.utr	NC_000964.3	2753435	2753451
BSGatlas-internal_UTR-721	internal.utr	NC_000964.3	2754590	2754606
BSGatlas-internal_UTR-722	internal.utr	NC_000964.3	2756183	2756311
BSGatlas-internal_UTR-723	internal.utr	NC_000964.3	2757363	2757491
BSGatlas-internal_UTR-724	internal.utr	NC_000964.3	2760154	2760232
BSGatlas-internal_UTR-725	internal.utr	NC_000964.3	2761062	2761080
BSGatlas-internal_UTR-726	internal.utr	NC_000964.3	2761892	2761906
BSGatlas-internal_UTR-727	internal.utr	NC_000964.3	2771209	2771317
BSGatlas-internal_UTR-728	internal.utr	NC_000964.3	2773224	2773355
BSGatlas-internal_UTR-729	internal.utr	NC_000964.3	2777656	2777876
BSGatlas-internal_UTR-730	internal.utr	NC_000964.3	2784153	2784169
BSGatlas-internal_UTR-731	internal.utr	NC_000964.3	2784920	2785000
BSGatlas-internal_UTR-732	internal.utr	NC_000964.3	2787067	2787129
BSGatlas-internal_UTR-733	internal.utr	NC_000964.3	2787827	2787845
BSGatlas-internal_UTR-734	internal.utr	NC_000964.3	2789623	2789685
BSGatlas-internal_UTR-735	internal.utr	NC_000964.3	2791969	2792217
BSGatlas-internal_UTR-736	internal.utr	NC_000964.3	2794130	2794146
BSGatlas-internal_UTR-737	internal.utr	NC_000964.3	2797383	2797398
BSGatlas-internal_UTR-738	internal.utr	NC_000964.3	2798091	2798173
BSGatlas-internal_UTR-739	internal.utr	NC_000964.3	2803088	2803107
BSGatlas-internal_UTR-740	internal.utr	NC_000964.3	2803931	2803989
BSGatlas-internal_UTR-741	internal.utr	NC_000964.3	2804642	2804656
BSGatlas-internal_UTR-742	internal.utr	NC_000964.3	2805481	2805500
BSGatlas-internal_UTR-743	internal.utr	NC_000964.3	2808684	2808706
BSGatlas-internal_UTR-744	internal.utr	NC_000964.3	2809329	2809412
BSGatlas-internal_UTR-745	internal.utr	NC_000964.3	2810530	2810558
BSGatlas-internal_UTR-746	internal.utr	NC_000964.3	2811700	2811716
BSGatlas-internal_UTR-747	internal.utr	NC_000964.3	2814409	2814488
BSGatlas-internal_UTR-748	internal.utr	NC_000964.3	2820477	2820528
BSGatlas-internal_UTR-749	internal.utr	NC_000964.3	2826171	2826244
BSGatlas-internal_UTR-750	internal.utr	NC_000964.3	2829115	2829151
BSGatlas-internal_UTR-751	internal.utr	NC_000964.3	2831122	2831914
BSGatlas-internal_UTR-752	internal.utr	NC_000964.3	2832692	2832726
BSGatlas-internal_UTR-753	internal.utr	NC_000964.3	2833874	2833898
BSGatlas-internal_UTR-754	internal.utr	NC_000964.3	2834929	2834956
BSGatlas-internal_UTR-755	internal.utr	NC_000964.3	2837423	2837468
BSGatlas-internal_UTR-756	internal.utr	NC_000964.3	2844529	2844674
BSGatlas-internal_UTR-757	internal.utr	NC_000964.3	2852142	2852156
BSGatlas-internal_UTR-758	internal.utr	NC_000964.3	2852602	2852660
BSGatlas-internal_UTR-759	internal.utr	NC_000964.3	2853949	2853980
BSGatlas-internal_UTR-760	internal.utr	NC_000964.3	2855917	2855972
BSGatlas-internal_UTR-761	internal.utr	NC_000964.3	2859266	2859316
BSGatlas-internal_UTR-762	internal.utr	NC_000964.3	2860706	2860734
BSGatlas-internal_UTR-763	internal.utr	NC_000964.3	2861750	2861839
BSGatlas-internal_UTR-764	internal.utr	NC_000964.3	2862537	2862571
BSGatlas-internal_UTR-765	internal.utr	NC_000964.3	2866606	2866663
BSGatlas-internal_UTR-766	internal.utr	NC_000964.3	2870991	2871021
BSGatlas-internal_UTR-767	internal.utr	NC_000964.3	2874174	2874201
BSGatlas-internal_UTR-768	internal.utr	NC_000964.3	2876897	2876927
BSGatlas-internal_UTR-769	internal.utr	NC_000964.3	2890972	2891019
BSGatlas-internal_UTR-770	internal.utr	NC_000964.3	2892119	2892137
BSGatlas-internal_UTR-771	internal.utr	NC_000964.3	2894711	2894732
BSGatlas-internal_UTR-772	internal.utr	NC_000964.3	2908097	2908128
BSGatlas-internal_UTR-773	internal.utr	NC_000964.3	2916344	2916377
BSGatlas-internal_UTR-774	internal.utr	NC_000964.3	2918543	2918645
BSGatlas-internal_UTR-775	internal.utr	NC_000964.3	2923295	2923313
BSGatlas-internal_UTR-776	internal.utr	NC_000964.3	2925028	2925099
BSGatlas-internal_UTR-777	internal.utr	NC_000964.3	2936211	2936268
BSGatlas-internal_UTR-778	internal.utr	NC_000964.3	2939834	2939850
BSGatlas-internal_UTR-779	internal.utr	NC_000964.3	2941640	2941673
BSGatlas-internal_UTR-780	internal.utr	NC_000964.3	2942977	2943005
BSGatlas-internal_UTR-781	internal.utr	NC_000964.3	2945674	2945688
BSGatlas-internal_UTR-782	internal.utr	NC_000964.3	2952169	2952223
BSGatlas-internal_UTR-783	internal.utr	NC_000964.3	2952585	2952614
BSGatlas-internal_UTR-784	internal.utr	NC_000964.3	2955189	2955208
BSGatlas-internal_UTR-785	internal.utr	NC_000964.3	2961190	2961231
BSGatlas-internal_UTR-786	internal.utr	NC_000964.3	2961481	2961585
BSGatlas-internal_UTR-787	internal.utr	NC_000964.3	2962433	2962509
BSGatlas-internal_UTR-788	internal.utr	NC_000964.3	2963153	2963184
BSGatlas-internal_UTR-789	internal.utr	NC_000964.3	2964122	2964147
BSGatlas-internal_UTR-790	internal.utr	NC_000964.3	2966795	2967031
BSGatlas-internal_UTR-791	internal.utr	NC_000964.3	2970016	2970037
BSGatlas-internal_UTR-792	internal.utr	NC_000964.3	2972165	2972328
BSGatlas-internal_UTR-793	internal.utr	NC_000964.3	2973161	2973181
BSGatlas-internal_UTR-794	internal.utr	NC_000964.3	2979674	2979715
BSGatlas-internal_UTR-795	internal.utr	NC_000964.3	2980989	2981150
BSGatlas-internal_UTR-796	internal.utr	NC_000964.3	2984697	2984787
BSGatlas-internal_UTR-797	internal.utr	NC_000964.3	2986547	2986587
BSGatlas-internal_UTR-798	internal.utr	NC_000964.3	2991134	2991182
BSGatlas-internal_UTR-799	internal.utr	NC_000964.3	2991241	2991268
BSGatlas-internal_UTR-800	internal.utr	NC_000964.3	2999700	2999716
BSGatlas-internal_UTR-801	internal.utr	NC_000964.3	3000969	3000984
BSGatlas-internal_UTR-802	internal.utr	NC_000964.3	3001679	3001723
BSGatlas-internal_UTR-803	internal.utr	NC_000964.3	3005831	3005858
BSGatlas-internal_UTR-804	internal.utr	NC_000964.3	3006580	3006599
BSGatlas-internal_UTR-805	internal.utr	NC_000964.3	3010600	3010660
BSGatlas-internal_UTR-806	internal.utr	NC_000964.3	3017637	3017695
BSGatlas-internal_UTR-807	internal.utr	NC_000964.3	3023659	3023676
BSGatlas-internal_UTR-808	internal.utr	NC_000964.3	3025656	3025747
BSGatlas-internal_UTR-809	internal.utr	NC_000964.3	3032422	3033166
BSGatlas-internal_UTR-810	internal.utr	NC_000964.3	3037873	3037894
BSGatlas-internal_UTR-811	internal.utr	NC_000964.3	3040726	3040750
BSGatlas-internal_UTR-812	internal.utr	NC_000964.3	3044104	3044164
BSGatlas-internal_UTR-813	internal.utr	NC_000964.3	3047085	3047106
BSGatlas-internal_UTR-814	internal.utr	NC_000964.3	3047564	3047592
BSGatlas-internal_UTR-815	internal.utr	NC_000964.3	3049477	3049724
BSGatlas-internal_UTR-816	internal.utr	NC_000964.3	3058551	3058630
BSGatlas-internal_UTR-817	internal.utr	NC_000964.3	3063809	3063832
BSGatlas-internal_UTR-818	internal.utr	NC_000964.3	3064764	3064810
BSGatlas-internal_UTR-819	internal.utr	NC_000964.3	3065727	3065750
BSGatlas-internal_UTR-820	internal.utr	NC_000964.3	3073464	3073530
BSGatlas-internal_UTR-821	internal.utr	NC_000964.3	3076631	3076817
BSGatlas-internal_UTR-822	internal.utr	NC_000964.3	3078577	3078642
BSGatlas-internal_UTR-823	internal.utr	NC_000964.3	3079313	3079332
BSGatlas-internal_UTR-824	internal.utr	NC_000964.3	3087298	3087320
BSGatlas-internal_UTR-825	internal.utr	NC_000964.3	3089151	3089225
BSGatlas-internal_UTR-826	internal.utr	NC_000964.3	3090415	3090481
BSGatlas-internal_UTR-827	internal.utr	NC_000964.3	3097818	3097849
BSGatlas-internal_UTR-828	internal.utr	NC_000964.3	3100863	3100880
BSGatlas-internal_UTR-829	internal.utr	NC_000964.3	3116968	3116995
BSGatlas-internal_UTR-830	internal.utr	NC_000964.3	3119241	3119272
BSGatlas-internal_UTR-831	internal.utr	NC_000964.3	3122643	3122661
BSGatlas-internal_UTR-832	internal.utr	NC_000964.3	3125643	3125776
BSGatlas-internal_UTR-833	internal.utr	NC_000964.3	3136677	3136937
BSGatlas-internal_UTR-834	internal.utr	NC_000964.3	3137970	3138320
BSGatlas-internal_UTR-835	internal.utr	NC_000964.3	3140764	3140805
BSGatlas-internal_UTR-836	internal.utr	NC_000964.3	3141848	3141899
BSGatlas-internal_UTR-837	internal.utr	NC_000964.3	3145021	3145037
BSGatlas-internal_UTR-838	internal.utr	NC_000964.3	3148812	3148900
BSGatlas-internal_UTR-839	internal.utr	NC_000964.3	3149718	3149750
BSGatlas-internal_UTR-840	internal.utr	NC_000964.3	3168602	3168623
BSGatlas-internal_UTR-841	internal.utr	NC_000964.3	3171952	3171975
BSGatlas-internal_UTR-842	internal.utr	NC_000964.3	3172408	3172423
BSGatlas-internal_UTR-843	internal.utr	NC_000964.3	3172678	3172693
BSGatlas-internal_UTR-844	internal.utr	NC_000964.3	3172950	3172966
BSGatlas-internal_UTR-845	internal.utr	NC_000964.3	3173578	3173613
BSGatlas-internal_UTR-846	internal.utr	NC_000964.3	3173691	3173721
BSGatlas-internal_UTR-847	internal.utr	NC_000964.3	3173799	3173817
BSGatlas-internal_UTR-848	internal.utr	NC_000964.3	3173937	3173983
BSGatlas-internal_UTR-849	internal.utr	NC_000964.3	3176920	3177085
BSGatlas-internal_UTR-850	internal.utr	NC_000964.3	3180449	3180464
BSGatlas-internal_UTR-851	internal.utr	NC_000964.3	3181996	3182014
BSGatlas-internal_UTR-852	internal.utr	NC_000964.3	3185077	3185091
BSGatlas-internal_UTR-853	internal.utr	NC_000964.3	3190727	3190833
BSGatlas-internal_UTR-854	internal.utr	NC_000964.3	3195467	3195557
BSGatlas-internal_UTR-855	internal.utr	NC_000964.3	3199209	3199232
BSGatlas-internal_UTR-856	internal.utr	NC_000964.3	3199549	3199564
BSGatlas-internal_UTR-857	internal.utr	NC_000964.3	3201805	3201859
BSGatlas-internal_UTR-858	internal.utr	NC_000964.3	3208156	3208279
BSGatlas-internal_UTR-859	internal.utr	NC_000964.3	3213598	3213853
BSGatlas-internal_UTR-860	internal.utr	NC_000964.3	3218175	3218214
BSGatlas-internal_UTR-861	internal.utr	NC_000964.3	3220243	3220300
BSGatlas-internal_UTR-862	internal.utr	NC_000964.3	3220674	3220730
BSGatlas-internal_UTR-863	internal.utr	NC_000964.3	3231355	3231398
BSGatlas-internal_UTR-864	internal.utr	NC_000964.3	3235787	3235805
BSGatlas-internal_UTR-865	internal.utr	NC_000964.3	3241011	3241084
BSGatlas-internal_UTR-866	internal.utr	NC_000964.3	3252787	3252803
BSGatlas-internal_UTR-867	internal.utr	NC_000964.3	3253450	3253528
BSGatlas-internal_UTR-868	internal.utr	NC_000964.3	3261444	3261538
BSGatlas-internal_UTR-869	internal.utr	NC_000964.3	3261939	3262008
BSGatlas-internal_UTR-870	internal.utr	NC_000964.3	3266139	3266199
BSGatlas-internal_UTR-871	internal.utr	NC_000964.3	3266657	3266686
BSGatlas-internal_UTR-872	internal.utr	NC_000964.3	3274403	3274461
BSGatlas-internal_UTR-873	internal.utr	NC_000964.3	3276073	3276140
BSGatlas-internal_UTR-874	internal.utr	NC_000964.3	3279463	3279572
BSGatlas-internal_UTR-875	internal.utr	NC_000964.3	3287657	3287674
BSGatlas-internal_UTR-876	internal.utr	NC_000964.3	3288615	3288640
BSGatlas-internal_UTR-877	internal.utr	NC_000964.3	3290262	3290288
BSGatlas-internal_UTR-878	internal.utr	NC_000964.3	3291487	3291510
BSGatlas-internal_UTR-879	internal.utr	NC_000964.3	3299666	3299717
BSGatlas-internal_UTR-880	internal.utr	NC_000964.3	3304721	3304742
BSGatlas-internal_UTR-881	internal.utr	NC_000964.3	3305963	3306039
BSGatlas-internal_UTR-882	internal.utr	NC_000964.3	3316131	3316329
BSGatlas-internal_UTR-883	internal.utr	NC_000964.3	3318801	3318827
BSGatlas-internal_UTR-884	internal.utr	NC_000964.3	3319264	3319285
BSGatlas-internal_UTR-885	internal.utr	NC_000964.3	3323607	3323669
BSGatlas-internal_UTR-886	internal.utr	NC_000964.3	3325060	3325077
BSGatlas-internal_UTR-887	internal.utr	NC_000964.3	3325901	3325916
BSGatlas-internal_UTR-888	internal.utr	NC_000964.3	3326767	3326802
BSGatlas-internal_UTR-889	internal.utr	NC_000964.3	3330359	3330501
BSGatlas-internal_UTR-890	internal.utr	NC_000964.3	3342418	3342432
BSGatlas-internal_UTR-891	internal.utr	NC_000964.3	3346118	3347050
BSGatlas-internal_UTR-892	internal.utr	NC_000964.3	3349705	3349760
